208,93.6731,20900
209,93.4974,20000
210,93.4974,20000
211,93.4974,20100
212,93.6731,20900
213,93.4974,18600
214,93.4974,18600
215,93.4974,18700
216,93.4974,18600
217,93.6731,19400
218,93.4974,18600
219,93.4974,18700
220,93.4974,18700
221,93.4974,18700
222,93.4974,18600
223,93.4974,18700
224,93.4974,18700
225,93.6731,19400
226,93.4974,18600
227,93.4974,18600
228,93.4974,9300
229,93.6731,13400
230,93.6731,13800
231,93.6731,13800
232,93.6731,13900
233,93.6731,13700
234,93.6731,13400
235,93.6731,13200
236,92.7944,5100
237,92.7944,4900
238,92.7944,4800
239,92.7944,4800
240,92.7944,4700
241,92.7944,4800
242,92.4429,5500
243,92.4429,5500
244,92.4429,4700
245,92.4429,4700
246,92.6186,1900
247,92.4429,1900
248,92.6186,1800
249,92.4429,2100
250,92.6186,2100
251,92.6186,1800
252,92.6186,1900
253,92.6186,1900
254,92.7944,2100
255,92.7944,6200
256,92.7944,6100
257,91.9156,44200
258,91.9156,45200
259,91.9156,44200
260,93.3216,49500
261,93.3216,74800
262,93.3216,75300
263,93.3216,75800
264,93.3216,75400
265,93.3216,75000
266,93.3216,75200
267,93.3216,75000
268,93.3216,75600
269,93.3216,75100
270,93.3216,75500
271,93.3216,75500
272,93.3216,75800
273,93.3216,75500
274,93.8489,93000
275,94.0246,99600
276,93.8489,88800
277,94.0246,99900
278,93.8489,88500
279,93.8489,88600
280,93.8489,88600
281,93.6731,87400
282,93.6731,85400
283,93.6731,85600
284,93.6731,68700
285,93.4974,83900
286,93.4974,71500
287,91.7399,76500
288,91.5641,63800
289,91.3884,59900
290,91.5641,63400
291,91.5641,63600
292,91.3884,35700
293,91.5641,52900
294,91.5641,52900
295,91.5641,52900
296,91.5641,54100
297,91.5641,52200
298,91.5641,52800
299,92.2671,1400
300,92.6186,1500
301,93.6731,85800
302,93.6731,95300
303,93.6731,97700
304,93.6731,97700
305,93.6731,97700
306,93.6731,97500
307,93.6731,97000
308,93.6731,97300
309,93.6731,97600
310,93.6731,97900
311,93.6731,97300
312,93.6731,97500
313,93.6731,97500
314,93.6731,97500
315,93.6731,97000
316,93.6731,97800
317,93.6731,97300
318,93.6731,97200
319,93.6731,97300
320,93.6731,97700
321,93.6731,97100
322,93.6731,97100
323,93.6731,97200
324,93.6731,97200
325,93.6731,97800
326,93.6731,97300
327,93.6731,97400
328,93.6731,97700
329,93.6731,15700
330,93.3216,63200
331,93.3216,60300
332,93.3216,60200
333,93.3216,60500
334,93.3216,60400
335,93.6731,3900
336,93.4974,4900
337,93.4974,5000
338,93.4974,5000
339,93.4974,5000
340,93.4974,5000
341,93.6731,7500
342,93.6731,7600
343,93.6731,7700
344,93.4974,73000
345,93.4974,91600
346,93.4974,89300
347,93.4974,88800
348,93.4974,88800
349,93.4974,88700
350,93.4974,88800
351,93.4974,88900
352,93.4974,88900
353,93.4974,89200
354,93.4974,88400
355,93.4974,10900
356,93.4974,10800
357,93.4974,10600
358,93.4974,10200
359,93.4974,11600
360,92.7944,2000
361,92.9701,1900
362,92.7944,1600
363,92.7944,1800
364,92.9701,1800
365,92.7944,1800
366,92.7944,1700
367,92.7944,1800
368,91.5641,1200
369,91.9156,3200
370,92.2671,2300
371,91.3884,1500
372,91.2127,1300
373,91.3884,1500
374,91.2127,1400
375,91.2127,1300
376,91.2127,1400
377,91.7399,1500
378,92.7944,2100
379,92.7944,2000
380,92.9701,2000
381,92.9701,2000
382,92.7944,2000
383,92.7944,2500
384,92.9701,3000
385,92.9701,2900
386,92.9701,2800
387,93.3216,3200
388,91.0369,93500
389,92.2671,66900
390,92.2671,61100
391,92.2671,60100
392,92.7944,1900
393,92.9701,3000
394,92.9701,3000
395,93.4974,8200
396,93.6731,11100
397,93.6731,11500
398,93.4974,71400
399,93.4974,71200
400,93.4974,71200
401,93.4974,2600
402,93.6731,13800
403,93.6731,14800
404,93.6731,14900
405,92.9701,99200
406,92.6186,1600
407,92.6186,95800
408,92.7944,1800
409,92.9701,2200
410,92.9701,2300
411,92.9701,2300
412,92.9701,2300
413,92.6186,95500
414,92.6186,95300
415,92.6186,95500
416,92.6186,95600
417,92.7944,1500
418,92.7944,2200
419,92.7944,2100
420,92.7944,2200
421,92.7944,2200
422,92.7944,2200
423,92.7944,2200
424,92.7944,2200
425,92.7944,2200
426,92.7944,2200
427,92.7944,2100
428,92.9701,1700
429,92.9701,1700
430,92.9701,4600
431,92.9701,1700
432,91.5641,1400
433,91.5641,1000
434,93.6731,5500
435,93.4974,5700
436,93.4974,5900
437,93.4974,6000
438,93.4974,6000
439,93.4974,10300
440,93.4974,10700
441,93.3216,5900
442,93.4974,5700
443,93.4974,5800
444,93.3216,5900
445,93.3216,6000
446,93.3216,6000
447,93.4974,6000
448,93.4974,6000
449,93.4974,6000
450,93.4974,6000
451,93.4974,6000
452,93.4974,6000
453,93.3216,6000
454,93.4974,7300
455,93.4974,9000
456,93.4974,9100
457,93.4974,9100
458,93.6731,4000
459,93.4974,3700
460,93.4974,3600
461,93.4974,3600
462,93.6731,7800
463,93.6731,13000
464,93.6731,13200
465,93.6731,13300
466,93.6731,13500
467,93.6731,13200
468,93.6731,13400
469,93.6731,13300
470,93.6731,13200
471,93.6731,13300
472,93.6731,13500
473,93.6731,13500
474,93.6731,13800
475,93.6731,13600
476,93.6731,41000
477,93.6731,41600
478,93.6731,41400
479,93.6731,41300
480,93.6731,41600
481,93.6731,41700
482,93.6731,41600
483,93.6731,41700
484,93.6731,41300
485,93.6731,41300
486,93.6731,41300
487,93.6731,41300
488,93.6731,41300
489,93.6731,41400
490,93.6731,41500
491,93.6731,41400
492,93.6731,41200
493,93.6731,41600
494,93.6731,41300
495,93.6731,41300
496,93.6731,41300
497,93.6731,41300
498,93.6731,41500
499,93.6731,41400
500,93.6731,41300
501,93.6731,41200
502,93.6731,41500
503,93.6731,41200
504,93.6731,41200
505,93.6731,41300
506,93.6731,41200
507,93.6731,6200
508,93.6731,11800
509,93.6731,12000
510,93.6731,12100
511,93.6731,12000
512,93.6731,12400
513,93.6731,12100
514,93.6731,12100
515,93.8489,10600
516,93.6731,10300
517,93.6731,10300
518,93.8489,10600
519,93.8489,10600
520,93.8489,10000
521,93.8489,37200
522,93.8489,38000
523,93.8489,37900
524,93.8489,41300
525,93.8489,41600
526,93.8489,41600
527,93.8489,41800
528,93.8489,41700
529,93.8489,41800
530,93.8489,41600
531,93.8489,41600
532,93.8489,41700
533,93.8489,41500
534,93.8489,41700
535,93.8489,95100
536,93.8489,100000
537,93.8489,99400
538,93.8489,99500
539,93.8489,92800
540,93.8489,99300
541,93.3216,55000
542,93.8489,47000
543,93.8489,59800
544,93.8489,60800
545,93.8489,61100
546,93.8489,61000
547,93.8489,60900
548,93.8489,71600
549,93.8489,72000
550,93.8489,72300
551,93.8489,72100
552,93.8489,72100
553,93.8489,72200
554,93.8489,72100
555,93.8489,72000
556,93.8489,72200
557,93.8489,72200
558,93.4974,66300
559,93.6731,72600
560,93.6731,73600
561,93.6731,73700
562,92.2671,85100
563,91.7399,96300
564,91.7399,98400
565,93.3216,21700
566,93.4974,99300
567,93.4974,99300
568,93.6731,15900
569,93.6731,16700
